Symbol;GeneID;chromosome;genomic_nucleotide_accession.version;start_position_on_the_genomic_accession;end_position_on_the_genomic_accession;orientation;exon_count
LOC105374566;105374566;4;NC_000004.12;31702060;31729518;minus;4
LOC105374567;105374567;2;NC_000002.12;42920045;42940485;plus;4
LOC105374568;105374568;2;NC_000002.12;42920402;42923461;minus;3
LOC105374570;105374570;2;NC_000002.12;43121990;43132359;plus;5
LOC105374571;105374571;2;NC_000002.12;43774153;43774992;plus;2
LOC105374573;105374573;2;NC_000002.12;44816972;44822400;plus;3
LOC105374576;105374576;2;NC_000002.12;45207422;45211673;plus;3
LOC105374577;105374577;2;NC_000002.12;45323517;45338630;plus;6
LOC105374580;105374580;2;NC_000002.12;45674701;45675517;minus;2
LOC105374581;105374581;2;NC_000002.12;46251602;46256929;minus;3
LOC105374584;105374584;2;NC_000002.12;46642069;46656001;plus;2
LOC105374588;105374588;2;NC_000002.12;47218041;47221357;plus;2
LOC105374589;105374589;2;NC_000002.12;47755588;47760525;plus;4
LOC105374590;105374590;2;NC_000002.12;47914333;47920593;plus;4
LOC105374591;105374591;2;NC_000002.12;47941762;48004926;minus;5
LOC105374592;105374592;2;NC_000002.12;47926499;47937909;plus;3
LOC105374593;105374593;2;NC_000002.12;48108702;48165411;minus;5
LOC105374594;105374594;2;NC_000002.12;48777365;48811335;plus;6
LOC105374595;105374595;2;NC_000002.12;49307245;49369914;plus;3
LOC105374597;105374597;2;NC_000002.12;51976710;51984286;minus;4
LOC105374598;105374598;2;NC_000002.12;52691303;52699587;minus;5
LOC105374600;105374600;2;NC_000002.12;53579743;53603420;minus;4
LOC105374601;105374601;2;NC_000002.12;53603479;53606171;minus;4
LOC105374602;105374602;5;NC_000005.10;26321;51003;minus;4
LOC105374606;105374606;5;NC_000005.10;555061;556387;minus;3
LOC105374607;105374607;5;NC_000005.10;571044;577073;minus;3
LOC105374608;105374608;5;NC_000005.10;600514;610822;plus;8
LOC105374610;105374610;2;NC_000002.12;54268715;54283878;minus;3
LOC105374612;105374612;5;NC_000005.10;1110733;1117428;plus;3
LOC105374614;105374614;5;NC_000005.10;1704242;1725336;minus;4
LOC105374615;105374615;2;NC_000002.12;54106303;54108991;plus;2
LOC105374616;105374616;5;NC_000005.10;1990093;1993420;plus;2
LOC105374618;105374618;5;NC_000005.10;2071599;2119386;plus;9
LOC105374620;105374620;5;NC_000005.10;2917854;2920528;plus;4
LOC105374621;105374621;5;NC_000005.10;3036673;3042907;plus;3
LOC105374625;105374625;5;NC_000005.10;3778347;3788064;plus;5
LOC105374626;105374626;5;NC_000005.10;3961158;3964006;plus;2
LOC105374629;105374629;5;NC_000005.10;4866489;4868215;plus;2
LOC105374630;105374630;5;NC_000005.10;4970336;4975280;minus;3
LOC105374634;105374634;5;NC_000005.10;5688331;5693798;plus;4
LOC105374636;105374636;5;NC_000005.10;5781120;5796267;plus;5
LOC105374639;105374639;5;NC_000005.10;6454410;6459317;plus;2
LOC105374640;105374640;2;NC_000002.12;54519579;54557756;minus;6
LOC105374641;105374641;5;NC_000005.10;6829727;6833123;plus;3
LOC105374642;105374642;5;NC_000005.10;6846721;6888120;plus;3
LOC105374643;105374643;5;NC_000005.10;7272816;7277743;plus;4
LOC105374645;105374645;5;NC_000005.10;7362936;7373065;minus;8
LOC105374646;105374646;5;NC_000005.10;7415038;7419472;plus;2
LOC105374647;105374647;5;NC_000005.10;8525158;8563172;plus;7
LOC105374649;105374649;5;NC_000005.10;9751365;9776826;plus;3
LOC105374651;105374651;5;NC_000005.10;10316007;10332135;plus;6
LOC105374652;105374652;5;NC_000005.10;10767738;10770295;plus;2
LOC105374653;105374653;2;NC_000002.12;54674382;54685026;plus;3
LOC105374654;105374654;5;NC_000005.10;10962413;10987618;plus;5
LOC105374655;105374655;5;NC_000005.10;12362202;12574542;minus;5
LOC105374656;105374656;5;NC_000005.10;12354684;12368765;plus;3
LOC105374657;105374657;5;NC_000005.10;12740398;12864911;minus;5
LOC105374659;105374659;5;NC_000005.10;13141821;13176045;plus;4
LOC105374660;105374660;5;NC_000005.10;13396120;13580343;minus;5
LOC105374661;105374661;5;NC_000005.10;14888838;14892689;plus;3
LOC105374662;105374662;2;NC_000002.12;55080230;55086883;plus;3
LOC105374663;105374663;5;NC_000005.10;16441947;16446533;plus;3
LOC105374664;105374664;5;NC_000005.10;17164077;17173322;plus;4
LOC105374666;105374666;5;NC_000005.10;17743814;17785731;plus;4
LOC105374667;105374667;2;NC_000002.12;54745729;54752687;minus;3
LOC105374668;105374668;5;NC_000005.10;17810771;17820783;minus;3
LOC105374669;105374669;5;NC_000005.10;18972408;18990438;plus;5
LOC105374672;105374672;5;NC_000005.10;19770090;19779214;plus;3
LOC105374673;105374673;5;NC_000005.10;20849714;20875809;minus;3
LOC105374674;105374674;2;NC_000002.12;55142229;55170458;minus;5
LOC105374678;105374678;5;NC_000005.10;21007926;21116540;minus;8
LOC105374681;105374681;5;NC_000005.10;22574914;22590304;plus;3
LOC105374682;105374682;5;NC_000005.10;22211797;22216197;plus;2
LOC105374683;105374683;5;NC_000005.10;21823328;21826754;plus;3
LOC105374685;105374685;5;NC_000005.10;21615892;21676475;plus;3
LOC105374686;105374686;5;NC_000005.10;23039017;23094162;plus;4
LOC105374687;105374687;5;NC_000005.10;23159844;23171595;minus;4
LOC105374688;105374688;5;NC_000005.10;23344658;23349272;minus;5
LOC105374689;105374689;5;NC_000005.10;24291742;24323165;plus;4
LOC105374690;105374690;2;NC_000002.12;55945824;56177554;plus;9
LOC105374695;105374695;5;NC_000005.10;27406530;27413638;minus;3
LOC105374696;105374696;5;NC_000005.10;27772331;27791693;plus;5
LOC105374697;105374697;2;NC_000002.12;57720482;57726909;plus;3
LOC105374699;105374699;5;NC_000005.10;29077266;29143517;minus;7
LOC105374701;105374701;5;NC_000005.10;28548375;28571913;minus;4
LOC105374702;105374702;5;NC_000005.10;29472713;29485431;minus;3
LOC105374703;105374703;5;NC_000005.10;29793721;29814358;plus;5
LOC105374704;105374704;5;NC_000005.10;29880560;29882103;plus;2
LOC105374705;105374705;5;NC_000005.10;29940505;29964956;minus;4
LOC105374706;105374706;5;NC_000005.10;29989131;30002215;minus;5
LOC105374707;105374707;5;NC_000005.10;30099013;30102387;minus;3
LOC105374709;105374709;5;NC_000005.10;31201675;31214131;minus;5
LOC105374711;105374711;5;NC_000005.10;32097671;32098421;minus;2
LOC105374715;105374715;5;NC_000005.10;33010865;33045543;minus;5
LOC105374717;105374717;5;NC_000005.10;33516019;33522560;minus;3
LOC105374719;105374719;5;NC_000005.10;34265805;34269438;minus;3
LOC105374721;105374721;5;NC_000005.10;34585763;34590317;plus;3
LOC105374723;105374723;5;NC_000005.10;34650609;34656253;minus;3
LOC105374724;105374724;5;NC_000005.10;35676685;35860399;minus;7
LOC105374726;105374726;2;NC_000002.12;57916338;57922424;minus;3
LOC105374727;105374727;5;NC_000005.10;37249046;37250646;plus;2
LOC105374730;105374730;5;NC_000005.10;38074823;38084348;minus;4
LOC105374732;105374732;5;NC_000005.10;38460778;38462804;minus;2
LOC105374733;105374733;5;NC_000005.10;38812099;38813637;minus;3
LOC105374735;105374735;5;NC_000005.10;38574582;38579594;plus;2
LOC105374736;105374736;5;NC_000005.10;40306824;40327651;minus;6
LOC105374737;105374737;5;NC_000005.10;40599950;40632888;plus;3
LOC105374739;105374739;5;NC_000005.10;41071432;41161725;plus;7
LOC105374740;105374740;5;NC_000005.10;41385467;41410114;plus;3
LOC105374745;105374745;5;NC_000005.10;42957571;42965057;plus;3
LOC105374746;105374746;5;NC_000005.10;42993494;43000908;plus;3
LOC105374748;105374748;5;NC_000005.10;43018632;43034635;plus;4
LOC105374749;105374749;5;NC_000005.10;43483913;43519854;plus;5
LOC105374754;105374754;2;NC_000002.12;59238320;59389508;minus;7
LOC105374758;105374758;2;NC_000002.12;61151433;61162122;minus;2
LOC105374759;105374759;2;NC_000002.12;61129405;61140184;minus;3
LOC105374760;105374760;2;NC_000002.12;61793493;61798714;plus;2
LOC105374761;105374761;2;NC_000002.12;62264218;62275533;plus;3
LOC105374764;105374764;2;NC_000002.12;62415161;62501325;plus;8
LOC105374768;105374768;2;NC_000002.12;64299871;64344064;minus;3
LOC105374769;105374769;2;NC_000002.12;64330484;64333044;minus;2
LOC105374772;105374772;2;NC_000002.12;64581257;64607248;minus;4
LOC105374773;105374773;2;NC_000002.12;64518209;64581234;minus;8
LOC105374775;105374775;2;NC_000002.12;64644419;64647690;plus;2
LOC105374776;105374776;2;NC_000002.12;64777223;64794872;plus;4
LOC105374777;105374777;2;NC_000002.12;64757250;64769166;minus;6
LOC105374780;105374780;2;NC_000002.12;65437887;65456541;minus;5
LOC105374781;105374781;2;NC_000002.12;65487238;65519825;minus;4
LOC105374785;105374785;2;NC_000002.12;66960310;67016469;minus;3
LOC105374786;105374786;2;NC_000002.12;67552812;67651030;minus;6
LOC105374789;105374789;2;NC_000002.12;68092027;68110413;minus;3
LOC105374790;105374790;2;NC_000002.12;68750575;68763889;minus;3
LOC105374792;105374792;2;NC_000002.12;68875528;68882029;minus;4
LOC105374794;105374794;2;NC_000002.12;70673242;70680704;plus;3
LOC105374795;105374795;2;NC_000002.12;70973245;70984129;minus;2
LOC105374796;105374796;2;NC_000002.12;71000386;71002934;plus;2
LOC105374797;105374797;2;NC_000002.12;71258262;71276445;minus;3
LOC105374798;105374798;2;NC_000002.12;72010368;72033800;minus;4
LOC105374800;105374800;2;NC_000002.12;73053329;73055528;minus;2
LOC105374802;105374802;2;NC_000002.12;73305946;73307875;minus;2
LOC105374803;105374803;2;NC_000002.12;73307948;73316078;plus;2
LOC105374804;105374804;2;NC_000002.12;73352320;73385681;minus;4
LOC105374807;105374807;2;NC_000002.12;73823788;73830666;minus;3
LOC105374808;105374808;2;NC_000002.12;74699035;74710684;plus;3
LOC105374809;105374809;2;NC_000002.12;74928262;74958892;minus;3
LOC105374810;105374810;2;NC_000002.12;75341830;75350250;plus;3
LOC105374811;105374811;2;NC_000002.12;75146352;75279143;plus;4
LOC105374812;105374812;2;NC_000002.12;75156218;75189220;plus;2
LOC105374813;105374813;2;NC_000002.12;75710960;75752096;plus;3
LOC105374814;105374814;2;NC_000002.12;76506892;76589933;plus;4
LOC105374815;105374815;2;NC_000002.12;76852618;76860911;plus;3
LOC105374816;105374816;2;NC_000002.12;77987945;77999135;minus;3
LOC105374817;105374817;2;NC_000002.12;77924541;77955034;minus;10
LOC105374819;105374819;2;NC_000002.12;78558149;78570344;minus;5
LOC105374820;105374820;2;NC_000002.12;78545531;78566088;plus;4
LOC105374821;105374821;2;NC_000002.12;78785996;78791493;plus;3
LOC105374822;105374822;2;NC_000002.12;78900525;78931140;minus;5
LOC105374823;105374823;2;NC_000002.12;79269925;79292869;minus;8
LOC105374824;105374824;2;NC_000002.12;80342674;80364085;minus;3
LOC105374827;105374827;2;NC_000002.12;80912464;80955007;minus;4
LOC105374828;105374828;2;NC_000002.12;81708832;81709750;minus;2
LOC105374829;105374829;2;NC_000002.12;81868767;81872292;plus;3
LOC105374831;105374831;2;NC_000002.12;82825956;82838116;plus;3
LOC105374832;105374832;2;NC_000002.12;82882460;82937536;minus;3
LOC105374833;105374833;2;NC_000002.12;83256534;83293509;minus;3
LOC105374834;105374834;2;NC_000002.12;83518667;83541904;plus;5
LOC105374836;105374836;2;NC_000002.12;84901643;84906997;minus;2
LOC105374837;105374837;2;NC_000002.12;84888845;84902938;plus;3
LOC105374838;105374838;2;NC_000002.12;84926040;84964235;plus;3
LOC105374839;105374839;2;NC_000002.12;85242025;85256784;plus;3
LOC105374841;105374841;2;NC_000002.12;85413981;85416576;plus;3
LOC105374842;105374842;2;NC_000002.12;85681249;85683571;plus;3
LOC105374843;105374843;2;NC_000002.12;85982593;85998099;minus;3
LOC105374845;105374845;2;NC_000002.12;86562704;86618766;plus;2
LOC105374846;105374846;2;NC_000002.12;86795302;86822265;plus;4
LOC105374848;105374848;2;NC_000002.12;87319419;87323446;minus;2
LOC105374851;105374851;2;NC_000002.12;87980150;87991283;plus;3
LOC105374852;105374852;2;NC_000002.12;88015656;88021354;plus;4
LOC105374853;105374853;2;NC_000002.12;88715115;88723994;minus;3
LOC105374854;105374854;2;NC_000002.12;88825371;88835566;plus;5
LOC105374855;105374855;2;NC_000002.12;88810151;88825207;minus;3
LOC105374862;105374862;2;NC_000002.12;89845814;89850429;plus;2
LOC105374868;105374868;2;NC_000002.12;91769216;91774818;plus;3
LOC105374869;105374869;6;NC_000006.12;180371;187745;plus;2
LOC105374870;105374870;6;NC_000006.12;230930;237105;plus;3
LOC105374873;105374873;6;NC_000006.12;728268;759112;minus;4
LOC105374875;105374875;6;NC_000006.12;451013;476612;plus;3
LOC105374879;105374879;6;NC_000006.12;1284931;1291486;minus;2
LOC105374880;105374880;6;NC_000006.12;1383792;1389448;minus;2
LOC105374882;105374882;6;NC_000006.12;1529176;1544162;plus;3
LOC105374883;105374883;6;NC_000006.12;1489489;1492462;plus;4
LOC105374887;105374887;6;NC_000006.12;2940357;2941406;plus;2
LOC105374888;105374888;6;NC_000006.12;2989723;2999292;minus;2
LOC105374889;105374889;6;NC_000006.12;3157663;3158702;plus;2
LOC105374890;105374890;6;NC_000006.12;3410793;3417979;plus;2
LOC105374893;105374893;6;NC_000006.12;3893036;3895863;minus;2
LOC105374894;105374894;6;NC_000006.12;4467378;4583871;minus;5
LOC105374897;105374897;6;NC_000006.12;4902356;4909245;plus;2
LOC105374898;105374898;6;NC_000006.12;5892347;5998657;plus;3
LOC105374901;105374901;6;NC_000006.12;6752066;6759302;minus;2
LOC105374902;105374902;6;NC_000006.12;6885676;6898568;plus;4
LOC105374903;105374903;6;NC_000006.12;6872275;6891339;minus;3
LOC105374904;105374904;6;NC_000006.12;6994096;6995825;plus;3
LOC105374906;105374906;6;NC_000006.12;7672641;7700139;plus;3
LOC105374907;105374907;6;NC_000006.12;7727626;7731870;plus;2
LOC105374910;105374910;6;NC_000006.12;8158178;8260982;plus;6
LOC105374911;105374911;6;NC_000006.12;8283248;8307484;plus;4
LOC105374912;105374912;6;NC_000006.12;8307531;8326315;plus;3
LOC105374913;105374913;6;NC_000006.12;8929769;8940358;plus;2
LOC105374914;105374914;6;NC_000006.12;8959908;9051662;plus;8
LOC105374918;105374918;6;NC_000006.12;10140786;10144465;plus;3
LOC105374919;105374919;6;NC_000006.12;10041199;10062357;plus;3
LOC105374920;105374920;6;NC_000006.12;10325210;10330104;minus;3
LOC105374921;105374921;6;NC_000006.12;10347953;10352094;minus;3
LOC105374923;105374923;6;NC_000006.12;10684215;10686111;plus;3
LOC105374924;105374924;6;NC_000006.12;10659564;10684185;plus;4
LOC105374925;105374925;6;NC_000006.12;11291509;11336992;plus;10
LOC105374927;105374927;6;NC_000006.12;11391868;11394862;minus;2
LOC105374928;105374928;6;NC_000006.12;11417401;11526218;plus;8
LOC105374929;105374929;6;NC_000006.12;11417619;11429612;plus;3
LOC105374931;105374931;6;NC_000006.12;12395474;12407928;plus;3
LOC105374933;105374933;6;NC_000006.12;13222956;13230025;minus;4
LOC105374934;105374934;6;NC_000006.12;12828369;12834753;minus;4
LOC105374935;105374935;6;NC_000006.12;12744905;12747458;minus;3
LOC105374936;105374936;6;NC_000006.12;13350998;13357095;plus;3
LOC105374937;105374937;6;NC_000006.12;13572072;13574457;minus;2
LOC105374938;105374938;6;NC_000006.12;13599154;13611835;minus;4
LOC105374939;105374939;6;NC_000006.12;14098662;14107284;plus;3
LOC105374940;105374940;6;NC_000006.12;14194449;14202294;minus;2
LOC105374942;105374942;6;NC_000006.12;14424256;14454000;minus;9
LOC105374943;105374943;6;NC_000006.12;14389864;14402518;minus;4
LOC105374944;105374944;6;NC_000006.12;14845476;14866374;minus;5
LOC105374945;105374945;6;NC_000006.12;14875300;15009041;minus;5
LOC105374946;105374946;6;NC_000006.12;15143785;15176913;minus;3
LOC105374947;105374947;6;NC_000006.12;15526366;15560573;plus;6
LOC105374948;105374948;6;NC_000006.12;15829219;15834463;minus;3
LOC105374949;105374949;6;NC_000006.12;15956405;15981027;minus;4
LOC105374951;105374951;6;NC_000006.12;17015748;17034230;plus;3
LOC105374952;105374952;6;NC_000006.12;17706130;17711027;plus;3
LOC105374953;105374953;6;NC_000006.12;17850684;17853539;plus;2
LOC105374955;105374955;6;NC_000006.12;18496249;18517424;plus;4
LOC105374957;105374957;6;NC_000006.12;18746772;18757284;minus;3
LOC105374958;105374958;6;NC_000006.12;18977113;19096273;plus;5
LOC105374959;105374959;6;NC_000006.12;19639249;19691700;minus;5
LOC105374960;105374960;6;NC_000006.12;19449821;19459348;plus;2
LOC105374961;105374961;6;NC_000006.12;19317052;19322245;minus;3
LOC105374963;105374963;6;NC_000006.12;19807730;19813605;plus;3
LOC105374965;105374965;6;NC_000006.12;20069014;20075371;minus;3
LOC105374966;105374966;6;NC_000006.12;21136005;21140935;minus;3
LOC105374968;105374968;6;NC_000006.12;20597690;20600617;plus;2
LOC105374970;105374970;6;NC_000006.12;21825733;21828712;minus;3
LOC105374971;105374971;6;NC_000006.12;22349180;22590314;plus;13
LOC105374972;105374972;6;NC_000006.12;22643510;22717924;minus;4
LOC105374973;105374973;6;NC_000006.12;22653377;22662209;plus;3
LOC105374974;105374974;6;NC_000006.12;23056737;23177072;minus;4
LOC105374975;105374975;6;NC_000006.12;23415372;23455137;plus;3
LOC105374976;105374976;6;NC_000006.12;23337805;23626334;minus;7
LOC105374978;105374978;6;NC_000006.12;24742302;24751957;plus;3
LOC105374981;105374981;6;NC_000006.12;24932105;24950491;plus;2
LOC105374985;105374985;6;NC_000006.12;26280023;26285027;minus;2
LOC105374986;105374986;6;NC_000006.12;26256789;26262763;plus;2
LOC105374988;105374988;6;NC_000006.12;26569324;26574698;plus;2
LOC105374989;105374989;6;NC_000006.12;26602034;26606661;plus;2
LOC105374991;105374991;6;NC_000006.12;26698084;26720541;minus;3
LOC105374992;105374992;6;NC_000006.12;26781146;26803584;plus;3
LOC105374995;105374995;6;NC_000006.12;27128601;27130449;minus;2
LOC105374996;105374996;6;NC_000006.12;28638583;28653478;plus;4
LOC105374997;105374997;6;NC_000006.12;28418686;28424832;minus;2
LOC105374998;105374998;6;NC_000006.12;28399819;28403595;plus;2
LOC105375001;105375001;6;NC_000006.12;27473191;27480803;plus;2
LOC105375002;105375002;6;NC_000006.12;29022007;29036046;minus;4
LOC105375003;105375003;6;NC_000006.12;29108630;29114434;plus;3
LOC105375005;105375005;6;NC_000006.12;29284072;29334443;minus;5
LOC105375006;105375006;6;NC_000006.12;29230672;29232799;minus;3
LOC105375008;105375008;6;NC_000006.12;29484668;29490155;plus;3
LOC105375009;105375009;6;NC_000006.12;29497475;29510558;plus;5
LOC105375010;105375010;6;NC_000006.12;29848002;29857386;minus;4
LOC105375012;105375012;6;NC_000006.12;30460864;30463603;minus;3
LOC105375018;105375018;6;NC_000006.12;31689711;31691316;plus;2
LOC105375019;105375019;6;NC_000006.12;31682895;31687120;plus;3
LOC105375020;105375020;6;NC_000006.12;31737421;31739935;minus;3
LOC105375021;105375021;6;NC_000006.12;33131007;33143555;minus;5
LOC105375022;105375022;6;NC_000006.12;33246075;33247086;minus;2
LOC105375023;105375023;6;NC_000006.12;33633876;33635560;plus;2
