Symbol;GeneID;chromosome;genomic_nucleotide_accession.version;start_position_on_the_genomic_accession;end_position_on_the_genomic_accession;orientation;exon_count
Gm5338;384658;7;NC_000073.6;111386694;111387332;minus;0
Galnt18;233733;7;NC_000073.6;111471656;111780067;minus;11
Gm45588;108167488;7;NC_000073.6;111857852;111858579;minus;0
Gm23345;115486704;7;NC_000073.6;111947181;111947330;minus;0
Gm33204;102636009;7;NC_000073.6;112009776;112012475;plus;3
Gm3960;100042678;7;NC_000073.6;112021951;112023575;minus;2
Usp47;74996;7;NC_000073.6;112023476;112111386;plus;31
Dkk3;50781;7;NC_000073.6;112116019;112159482;minus;10
Gm39071;105243030;7;NC_000073.6;112186831;112187903;minus;3
Gm39070;105243029;7;NC_000073.6;112199605;112203992;plus;3
Gm33247;102636075;7;NC_000073.6;112216939;112217834;plus;3
Mical2;320878;7;NC_000073.6;112225825;112355194;plus;27
LOC109279874;109279874;7;NC_000073.6;112297825;112299422;plus;0
Micalcl;100504195;7;NC_000073.6;112368308;112413104;plus;11
Gm51494;115486542;7;NC_000073.6;112393602;112414311;minus;3
Parva;57342;7;NC_000073.6;112427706;112591688;plus;15
Gm45998;108167456;7;NC_000073.6;112451409;112465909;plus;3
Parvaos;102636183;7;NC_000073.6;112526972;112535683;minus;5
Gm24154;115485620;7;NC_000073.6;112618096;112618225;minus;1
Gm40451;105244929;7;NC_000073.6;112668458;112674891;minus;2
Tead1;21676;7;NC_000073.6;112679356;112906784;plus;14
Rassf10;78748;7;NC_000073.6;112953962;112957458;plus;1
Gm5599;434227;7;NC_000073.6;112972051;112972896;minus;0
Gm33586;102636550;7;NC_000073.6;112983359;113010892;plus;9
Gm33527;102636470;7;NC_000073.6;112994288;113004975;minus;5
Gm40452;105244930;7;NC_000073.6;113049291;113050588;minus;3
4930543E12Rik;75239;7;NC_000073.6;113100236;113142015;minus;6
Gm33659;102636654;7;NC_000073.6;113151601;113157621;plus;3
Arntl;11865;7;NC_000073.6;113178471;113314126;plus;25
Gm33721;102636729;7;NC_000073.6;113243592;113261734;minus;3
Btbd10;68815;7;NC_000073.6;113315631;113371527;minus;13
Pth;19226;7;NC_000073.6;113385576;113388672;minus;5
Gm18780;100417718;7;NC_000073.6;113448340;113448920;minus;0
Far1;67420;7;NC_000073.6;113513719;113571506;plus;16
Far1os;69295;7;NC_000073.6;113538026;113564987;minus;6
Gm33828;102636878;7;NC_000073.6;113592773;113593054;plus;0
Gm39072;105243031;7;NC_000073.6;113669626;113684665;minus;2
Gm5600;108167501;7;NC_000073.6;113706094;113711001;minus;3
Spon1;233744;7;NC_000073.6;113765998;114043375;plus;16
Gm51454;115486472;7;NC_000073.6;114030524;114036549;minus;2
Rras2;66922;7;NC_000073.6;114046782;114117781;minus;7
Copb1;70349;7;NC_000073.6;114215559;114254680;minus;22
Psma1;26440;7;NC_000073.6;114264550;114276116;minus;10
4933406I18Rik;71045;7;NC_000073.6;114315479;114415161;minus;8
Pde3b;18576;7;NC_000073.6;114415222;114537938;plus;17
Cyp2r1;244209;7;NC_000073.6;114550123;114563048;minus;5
Calca;12310;7;NC_000073.6;114625981;114636910;minus;7
Gm18599;100417415;7;NC_000073.6;114698505;114699648;minus;0
Gm15500;100043295;7;NC_000073.6;114705216;114706234;minus;0
Calcb;116903;7;NC_000073.6;114716555;114723368;plus;5
Insc;233752;7;NC_000073.6;114743688;114850380;plus;16
Gm24982;115485616;7;NC_000073.6;114832383;114832514;minus;1
Rps4l-ps;627967;7;NC_000073.6;114926848;114927781;minus;0
A730082K24Rik;101786;7;NC_000073.6;114948650;114983967;plus;6
Gm34225;102637410;7;NC_000073.6;115014598;115066824;plus;5
Gm34282;102637487;7;NC_000073.6;115132450;115171203;plus;5
Rpl19-ps10;668472;7;NC_000073.6;115171991;115172690;plus;0
Gm45999;108167457;7;NC_000073.6;115392184;115398303;minus;2
Sox6;20679;7;NC_000073.6;115470872;116040776;minus;34
Gm51455;115486473;7;NC_000073.6;115497640;115525025;plus;3
Sox6os;68469;7;NC_000073.6;116031979;116032550;plus;2
1110004F10Rik;56372;7;NC_000073.6;116081363;116105210;plus;8
1700003G18Rik;69350;7;NC_000073.6;116081762;116093149;minus;4
Gm4353;100043313;7;NC_000073.6;116082863;116084633;minus;0
Plekha7;233765;7;NC_000073.6;116123485;116308383;minus;35
Gm44867;108167458;7;NC_000073.6;116281505;116291478;minus;8
Rps13;68052;7;NC_000073.6;116331507;116334190;minus;6
Snord14a;100302592;7;NC_000073.6;116333171;116333257;minus;1
Gm10589;102637815;7;NC_000073.6;116334169;116348181;plus;2
Pik3c2a;18704;7;NC_000073.6;116337265;116443465;minus;34
Gm40453;105244931;7;NC_000073.6;116434782;116436926;plus;2
Gm32676;102635299;7;NC_000073.6;116492071;116492407;minus;0
Nucb2;53322;7;NC_000073.6;116504352;116540588;plus;16
Gm9197;668485;7;NC_000073.6;116598054;116598504;minus;0
Gm46018;108167502;7;NC_000073.6;116657881;116665163;plus;2
Gm39074;105243037;7;NC_000073.6;116717679;116732315;plus;7
Gm6008;546993;7;NC_000073.6;116803624;116804464;minus;0
Gm4366;100043330;7;NC_000073.6;116824432;116825853;minus;0
Gm51412;115485630;7;NC_000073.6;116903799;116903901;minus;0
Gm26054;115486818;7;NC_000073.6;116952589;116952695;minus;1
Gm39075;105243038;7;NC_000073.6;117228618;117323667;plus;3
Xylt1;233781;7;NC_000073.6;117380979;117667630;plus;12
LOC110120487;110120487;7;NC_000073.6;117685707;117687616;plus;0
Gm34762;102638124;7;NC_000073.6;117719378;117759196;minus;4
Gm34822;102638205;7;NC_000073.6;117849939;117851343;minus;4
Gm34878;102638277;7;NC_000073.6;118050560;118061364;minus;5
Rps15a;267019;7;NC_000073.6;118104374;118116147;minus;5
Arl6ip1;54208;7;NC_000073.6;118118890;118129625;minus;6
Smg1;233789;7;NC_000073.6;118131308;118244437;minus;64
Gm25683;115486588;7;NC_000073.6;118153480;118153610;plus;1
Gm40454;105244932;7;NC_000073.6;118180961;118182367;minus;2
4930583K01Rik;67745;7;NC_000073.6;118243907;118245551;plus;2
Gm34999;102638428;7;NC_000073.6;118259912;118280424;plus;3
Gm23229;115486586;7;NC_000073.6;118279861;118279965;plus;1
Gm35083;102638546;7;NC_000073.6;118323100;118329121;minus;6
Gm35309;102638841;7;NC_000073.6;118329211;118332597;plus;5
Gm32766;102635420;7;NC_000073.6;118358170;118369792;minus;4
Syt17;110058;7;NC_000073.6;118380713;118448583;minus;11
Itpripl2;319622;7;NC_000073.6;118485111;118491975;minus;1
Gm51516;115486831;7;NC_000073.6;118505924;118506050;plus;0
Coq7;12850;7;NC_000073.6;118509659;118533356;minus;9
Tmc7;209760;7;NC_000073.6;118535841;118584829;minus;17
B230311B06Rik;381914;7;NC_000073.6;118592328;118596838;plus;6
Tmc5;74424;7;NC_000073.6;118597297;118675085;plus;24
Gde1;56209;7;NC_000073.6;118688558;118705738;minus;6
Ccp110;101565;7;NC_000073.6;118712515;118737024;plus;16
Vps35l;71517;7;NC_000073.6;118740178;118841491;plus;31
Gm26147;115485612;7;NC_000073.6;118832565;118832678;plus;1
Knop1;66356;7;NC_000073.6;118842217;118855998;minus;6
Iqck;434232;7;NC_000073.6;118855752;118972120;plus;12
Gprc5b;64297;7;NC_000073.6;118972040;118995211;minus;4
Gm39076;105243040;7;NC_000073.6;118985085;118988595;plus;2
Gpr139;209776;7;NC_000073.6;119140747;119184538;minus;2
Gm4083;100042871;7;NC_000073.6;119301252;119301707;minus;0
Gm23321;115485625;7;NC_000073.6;119306123;119306248;minus;1
Gp2;67133;7;NC_000073.6;119442537;119459272;minus;11
Umod;22242;7;NC_000073.6;119462708;119479262;minus;11
Pdilt;71830;7;NC_000073.6;119486586;119529036;minus;15
Acsm5;272428;7;NC_000073.6;119526131;119543360;plus;16
Acsm2;233799;7;NC_000073.6;119554340;119600694;plus;15
Gm39078;105243042;7;NC_000073.6;119603249;119605673;minus;3
Gm39079;105243043;7;NC_000073.6;119610690;119620427;minus;2
Acsm1;117147;7;NC_000073.6;119617757;119662515;plus;14
Gm19950;100503901;7;NC_000073.6;119626519;119642498;minus;4
Acsm4;233801;7;NC_000073.6;119690026;119714566;plus;14
Thumpd1;233802;7;NC_000073.6;119715093;119723619;minus;5
Gm39080;105243044;7;NC_000073.6;119730804;119739490;plus;4
Ppp1ccb;434233;7;NC_000073.6;119739910;119742244;plus;2
Gm19963;100503918;7;NC_000073.6;119741932;119745153;minus;0
Acsm3;20216;7;NC_000073.6;119760883;119784896;plus;16
Eri2;71151;7;NC_000073.6;119783826;119794058;minus;9
Rexo5;434234;7;NC_000073.6;119794117;119880443;plus;27
Dcun1d3;233805;7;NC_000073.6;119853158;119896330;minus;8
Lyrm1;73919;7;NC_000073.6;119895713;119916756;plus;7
Dnah3;381917;7;NC_000073.6;119921332;120095297;minus;61
Gm25217;115486583;7;NC_000073.6;119969821;119969921;plus;0
Gm17986;100416230;7;NC_000073.6;120064477;120065026;minus;0
Tmem159;233806;7;NC_000073.6;120102342;120120987;plus;6
Zp2;22787;7;NC_000073.6;120126772;120145414;minus;20
4930505K13Rik;75073;7;NC_000073.6;120156115;120166001;plus;3
Anks4b;72074;7;NC_000073.6;120173858;120183716;plus;2
Crym;12971;7;NC_000073.6;120186380;120201989;minus;8
Abca14;67928;7;NC_000073.6;120203927;120325354;plus;34
Abca15;320631;7;NC_000073.6;120328486;120407702;plus;31
Abca16;233810;7;NC_000073.6;120409647;120544892;plus;31
Gm9165;668429;7;NC_000073.6;120504656;120513772;plus;0
Gm16475;546994;7;NC_000073.6;120553268;120556777;plus;0
Gm46019;108167503;7;NC_000073.6;120579467;120582592;plus;4
Gm46020;108167504;7;NC_000073.6;120582601;120589816;plus;3
Gm4105;100042914;7;NC_000073.6;120587962;120588422;plus;0
Gm32916;102635628;7;NC_000073.6;120590765;120617793;plus;10
E130201H02Rik;78552;7;NC_000073.6;120597625;120598475;plus;1
LOC115486543;115486543;7;NC_000073.6;120620008;120629766;plus;5
Gm7226;102640172;7;NC_000073.6;120624239;120624575;plus;0
Uqcrc2;67003;7;NC_000073.6;120635189;120659523;plus;14
Pdzd9;67983;7;NC_000073.6;120658903;120677562;minus;6
Mosmo;233812;7;NC_000073.6;120677620;120734854;plus;3
LOC115486846;115486846;7;NC_000073.6;120688219;120688323;minus;1
Gm51495;115486544;7;NC_000073.6;120691906;120694594;plus;2
Vwa3a;233813;7;NC_000073.6;120737331;120805546;plus;37
Gm5737;436008;7;NC_000073.6;120809630;120831899;plus;12
n-TLtag1;102467559;7;NC_000073.6;120835479;120835560;minus;0
Gm36449;102640377;7;NC_000073.6;120841127;120843511;minus;2
Eef2k;13631;7;NC_000073.6;120842642;120907219;plus;21
Gm15774;105243045;7;NC_000073.6;120856965;120880836;minus;6
n-TLaag4;102467415;7;NC_000073.6;120917517;120917598;plus;0
Polr3e;26939;7;NC_000073.6;120917744;120947432;plus;22
Cdr2;12585;7;NC_000073.6;120957036;120982312;minus;5
Mfsd13b;74466;7;NC_000073.6;120982442;121015000;plus;14
Gm9234;668548;7;NC_000073.6;121014929;121015672;minus;1
Gm25924;115486580;7;NC_000073.6;121024360;121024462;minus;1
Mettl9;59052;7;NC_000073.6;121032384;121076835;plus;8
Gm9179;102640624;7;NC_000073.6;121039889;121040269;minus;0
Gm27991;115486824;7;NC_000073.6;121040344;121040493;minus;1
Igsf6;80719;7;NC_000073.6;121064067;121074581;minus;6
Otoa;246190;7;NC_000073.6;121083424;121163093;plus;30
Gm9240;668556;7;NC_000073.6;121223253;121223994;minus;0
Gm36736;102640740;7;NC_000073.6;121312974;121337213;minus;4
Hs3st2;195646;7;NC_000073.6;121391585;121501768;plus;7
Gm39081;105243046;7;NC_000073.6;121503193;121539875;minus;4
4933432K03Rik;75793;7;NC_000073.6;121587386;121589836;minus;3
1700025J12Rik;69407;7;NC_000073.6;121589903;121591591;plus;2
Usp31;76179;7;NC_000073.6;121642021;121707461;minus;16
Scnn1g;20278;7;NC_000073.6;121734420;121768482;plus;13
Gm36848;102640890;7;NC_000073.6;121768449;121777845;minus;5
Scnn1b;20277;7;NC_000073.6;121865038;121918728;plus;13
Cog7;233824;7;NC_000073.6;121922836;121981719;minus;18
Gga2;74105;7;NC_000073.6;121986722;122021198;minus;17
Ears2;67417;7;NC_000073.6;122034162;122067094;minus;10
Ubfd1;28018;7;NC_000073.6;122067095;122082199;plus;9
Ndufab1;70316;7;NC_000073.6;122086815;122101848;minus;6
Palb2;233826;7;NC_000073.6;122107262;122132980;minus;14
Dctn5;59288;7;NC_000073.6;122133041;122149044;plus;6
Plk1;18817;7;NC_000073.6;122159435;122169884;plus;10
Ern2;26918;7;NC_000073.6;122169893;122186239;minus;23
Chp2;70261;7;NC_000073.6;122208621;122222539;plus;9
Gm51496;115486545;7;NC_000073.6;122217719;122221837;minus;2
Gm29903;102631606;7;NC_000073.6;122233628;122244253;minus;4
Gm23614;115486855;7;NC_000073.6;122265094;122265200;plus;1
Gm30059;102631818;7;NC_000073.6;122267447;122274809;plus;3
Prkcb;18751;7;NC_000073.6;122289104;122634402;plus;18
Gm51497;115486546;7;NC_000073.6;122290636;122296349;minus;3
Gm14388;668486;7;NC_000073.6;122442005;122443412;plus;0
Cacng3;54376;7;NC_000073.6;122671744;122769393;plus;4
Gm29759;101055996;7;NC_000073.6;122837963;122838289;plus;0
Gm39082;105243048;7;NC_000073.6;122924515;122935787;plus;4
Gm39083;105243049;7;NC_000073.6;122935836;122940358;plus;3
4930413G21Rik;73951;7;NC_000073.6;122969058;122970459;minus;1
Rbbp6;19647;7;NC_000073.6;122969637;123002572;plus;18
Gm6905;628696;7;NC_000073.6;123010095;123010660;plus;0
Gm51498;115486547;7;NC_000073.6;123020998;123023550;minus;0
Tnrc6a;233833;7;NC_000073.6;123031101;123195296;plus;29
Gm39084;105243050;7;NC_000073.6;123075596;123098238;minus;5
LOC110120482;110120482;7;NC_000073.6;123096694;123099867;plus;0
Slc5a11;233836;7;NC_000073.6;123214594;123274388;plus;20
Arhgap17;70497;7;NC_000073.6;123279149;123369948;minus;22
Lcmt1;30949;7;NC_000073.6;123377803;123430358;plus;12
Aqp8;11833;7;NC_000073.6;123462294;123468003;plus;6
Zkscan2;210162;7;NC_000073.6;123475384;123505077;minus;8
Gm30335;102632195;7;NC_000073.6;123592022;123639762;plus;4
Gm23788;115486715;7;NC_000073.6;123942074;123942209;minus;0
Gm26974;102632268;7;NC_000073.6;123966394;123983454;minus;4
Hs3st4;628779;7;NC_000073.6;123982366;124398989;plus;7
LOC110120391;110120391;7;NC_000073.6;124038354;124040863;plus;0
Gm25759;115485628;7;NC_000073.6;124146281;124146409;plus;1
Gm23168;115486829;7;NC_000073.6;124492906;124493048;plus;1
LOC115486836;115486836;7;NC_000073.6;124603086;124603226;minus;1
3100003L05Rik;73076;7;NC_000073.6;124625670;124708935;minus;4
Gm19008;100418115;7;NC_000073.6;124699384;124700075;minus;0
Glud-ps;104277;7;NC_000073.6;125075348;125076497;plus;0
Gm30501;102632426;7;NC_000073.6;125210415;125216918;plus;5
Gm51509;115486682;7;NC_000073.6;125278212;125278337;minus;0
Gm46000;108167459;7;NC_000073.6;125316661;125325214;minus;3
4933440M02Rik;71208;7;NC_000073.6;125331782;125349786;minus;4
Gm39085;105243052;7;NC_000073.6;125333059;125333681;plus;2
4930571K23Rik;75861;7;NC_000073.6;125368861;125371013;plus;1
Gm30560;102632502;7;NC_000073.6;125397981;125405814;plus;4
Gm30717;102632721;7;NC_000073.6;125417362;125428886;minus;5
Kdm8;77035;7;NC_000073.6;125444620;125463651;plus;8
Nsmce1;67711;7;NC_000073.6;125467644;125493056;minus;9
Gm4973;244214;7;NC_000073.6;125547269;125548599;plus;0
Il4ra;16190;7;NC_000073.6;125552271;125579474;plus;12
Il21r;60504;7;NC_000073.6;125603252;125634397;plus;9
Gtf3c1;233863;7;NC_000073.6;125640954;125707688;minus;37
D430042O09Rik;233865;7;NC_000073.6;125707855;125874795;plus;31
LOC109279921;109279921;7;NC_000073.6;125764047;125765353;plus;0
Gsg1l;269994;7;NC_000073.6;125878412;126082757;minus;9
Gm51456;115486474;7;NC_000073.6;125952908;125959752;plus;4
Gm30807;102632839;7;NC_000073.6;126091952;126099796;minus;2
Xpo6;74204;7;NC_000073.6;126101718;126200539;minus;28
Gm17137;100417489;7;NC_000073.6;126165647;126166613;plus;0
Gm19138;100418320;7;NC_000073.6;126214885;126215556;minus;0
1700123J17Rik;76728;7;NC_000073.6;126224247;126248238;minus;6
Sbk1;104175;7;NC_000073.6;126248397;126295016;plus;6
Gm10155;100043495;7;NC_000073.6;126299394;126299943;minus;0
Gm30928;102632993;7;NC_000073.6;126337036;126351774;minus;5
LOC115486475;115486475;7;NC_000073.6;126353383;126356038;minus;2
Lat;16797;7;NC_000073.6;126363827;126369705;minus;13
Mir7058;102466797;7;NC_000073.6;126367971;126368045;minus;1
Spns1;73658;7;NC_000073.6;126370060;126377934;minus;13
Nfatc2ip;18020;7;NC_000073.6;126382853;126396796;minus;8
Cd19;12478;7;NC_000073.6;126408448;126415148;minus;14
Rabep2;70314;7;NC_000073.6;126428423;126445907;plus;13
Atp2a1;11937;7;NC_000073.6;126445858;126463103;minus;23
Sh2b1;20399;7;NC_000073.6;126466993;126476650;minus;13
Gm46001;108167460;7;NC_000073.6;126484340;126486514;minus;3
Tufm;233870;7;NC_000073.6;126487271;126490731;plus;9
Atxn2l;233871;7;NC_000073.6;126491708;126507819;minus;25
4930456A14Rik;105243053;7;NC_000073.6;126502434;126532013;plus;4
Eif3c;56347;7;NC_000073.6;126546911;126566366;minus;21
Gm24596;115486854;7;NC_000073.6;126563874;126563980;minus;1
Gm25579;115486570;7;NC_000073.6;126567044;126567149;minus;1
Cln3;12752;7;NC_000073.6;126571207;126585817;minus;21
Mir7059;102465641;7;NC_000073.6;126579474;126579532;minus;1
Apobr;171504;7;NC_000073.6;126584918;126589125;plus;4
Il27;246779;7;NC_000073.6;126589009;126595035;minus;4
Gm39086;105243054;7;NC_000073.6;126615585;126618481;minus;3
Gm39087;105243055;7;NC_000073.6;126621769;126635179;plus;3
Nupr1;56312;7;NC_000073.6;126623246;126625470;minus;3
Sgf29;75565;7;NC_000073.6;126648386;126672779;plus;11
Sult1a1;20887;7;NC_000073.6;126672865;126690443;minus;10
Gm6939;629029;7;NC_000073.6;126688375;126688687;minus;0
Slx1b;75764;7;NC_000073.6;126688927;126695783;minus;6
Bola2;66162;7;NC_000073.6;126696000;126696693;plus;3
Coro1a;12721;7;NC_000073.6;126699774;126704816;minus;12
Snrp1c-ps1;20631;7;NC_000073.6;126723936;126724306;plus;0
Mapk3;26417;7;NC_000073.6;126759626;126765816;plus;9
Gdpd3;68616;7;NC_000073.6;126766414;126775645;plus;10
Ypel3;66090;7;NC_000073.6;126776956;126780514;plus;6
Tbx6;21389;7;NC_000073.6;126781483;126785548;plus;8
Ppp4c;56420;7;NC_000073.6;126785866;126792557;minus;9
Aldoa;11674;7;NC_000073.6;126795234;126800994;minus;13
Tlcd3b;68952;7;NC_000073.6;126814041;126830219;plus;10
4930451I11Rik;78118;7;NC_000073.6;126830468;126831540;minus;4
Doc2a;13446;7;NC_000073.6;126846983;126852705;plus;11
Ino80e;233875;7;NC_000073.6;126851584;126862372;minus;10
Hirip3;233876;7;NC_000073.6;126861929;126865377;plus;7
Taok2;381921;7;NC_000073.6;126865674;126886296;minus;19
Tmem219;68742;7;NC_000073.6;126886219;126928821;minus;9
Gm23445;115486850;7;NC_000073.6;126915720;126915826;minus;1
Kctd13;233877;7;NC_000073.6;126928840;126947897;plus;8
Asphd1;233879;7;NC_000073.6;126945987;126949582;minus;4
Sez6l2;233878;7;NC_000073.6;126950495;126970610;plus;18
Cdiptos;381922;7;NC_000073.6;126972620;126976403;minus;8
Cdipt;52858;7;NC_000073.6;126975914;126980501;plus;6
Mvp;78388;7;NC_000073.6;126986860;127014594;minus;16
Pagr1a;67278;7;NC_000073.6;127015051;127017352;minus;3
Prrt2;69017;7;NC_000073.6;127017542;127021450;minus;4
Maz;17188;7;NC_000073.6;127021450;127027188;minus;7
Kif22;110033;7;NC_000073.6;127027729;127042467;minus;14
Zg16;69036;7;NC_000073.6;127050156;127052675;minus;4
Gm51457;115486476;7;NC_000073.6;127076994;127078944;plus;3
Gm22747;115486776;7;NC_000073.6;127079481;127079587;plus;1
AI467606;101602;7;NC_000073.6;127090780;127094049;plus;3
Qprt;67375;7;NC_000073.6;127107770;127122029;minus;4
Spn;20737;7;NC_000073.6;127123637;127145552;minus;6
Gm18561;100417362;7;NC_000073.6;127155069;127156006;plus;0
Cd2bp2;70233;7;NC_000073.6;127191660;127196077;minus;7
Tbc1d10b;68449;7;NC_000073.6;127197459;127208468;minus;9
Mylpf;17907;7;NC_000073.6;127208848;127214288;plus;9
Septin1;54204;7;NC_000073.6;127212709;127232985;minus;12
Gm4532;100043580;7;NC_000073.6;127232418;127233130;minus;1
Zfp553;233887;7;NC_000073.6;127233061;127238197;plus;2
Zfp771;244216;7;NC_000073.6;127242996;127254872;plus;4
Dctpp1;66422;7;NC_000073.6;127256959;127260667;minus;3
Sephs2;20768;7;NC_000073.6;127271879;127274059;minus;1
Gm17511;100502641;7;NC_000073.6;127286000;127286467;minus;0
Gm31897;102634273;7;NC_000073.6;127287797;127291896;plus;3
Itgal;16408;7;NC_000073.6;127296139;127335137;plus;32
Zfp768;233890;7;NC_000073.6;127342795;127345314;minus;2
Gm51260;112577539;7;NC_000073.6;127361505;127361990;plus;0
Zfp747;269997;7;NC_000073.6;127372537;127376050;minus;3
Zfp764;233893;7;NC_000073.6;127379762;127406835;minus;4
9130019O22Rik;78921;7;NC_000073.6;127382260;127387166;minus;3
E430018J23Rik;101604;7;NC_000073.6;127390830;127393662;minus;3
Smt3h2-ps2;100043590;7;NC_000073.6;127397885;127399023;plus;0
Gm33080;102635839;7;NC_000073.6;127410771;127410997;minus;0
Zfp688;69234;7;NC_000073.6;127418963;127423241;minus;4
Zfp689;71131;7;NC_000073.6;127442136;127449158;minus;3
B130055M24Rik;654803;7;NC_000073.6;127448390;127465911;plus;3
Prr14;233895;7;NC_000073.6;127466324;127476767;plus;13
Fbrs;14123;7;NC_000073.6;127478415;127491513;plus;18
Mir7060;102465642;7;NC_000073.6;127489251;127489387;plus;1
1700008J07Rik;629159;7;NC_000073.6;127510438;127512869;minus;1
Srcap;100043597;7;NC_000073.6;127511983;127561219;plus;34
Snora30;100217442;7;NC_000073.6;127527897;127528003;plus;1
Tmem265;105180375;7;NC_000073.6;127561223;127565271;plus;3
Phkg2;68961;7;NC_000073.6;127573345;127583307;plus;10
